Campo;Fuente1;Fuente2;Fuente3;Fuente4;Fuente5;Fuente6
campovx_11_fuente;Asistente Propyme Transparente AT-1;;;;;
campovx_03_vector;4253;;;;;
campovx_11_fuente;Asistente Propyme Transparente AT-1;;;;;
campovx_03_vector;4254;;;;;
campovx_11_fuente;Asistente RLI Propyme Transparente AT-1;;;;;
campovx_03_vector;4255;;;;;
campovx_11_fuente;Asistente Propyme General AT-1;;;;;
campovx_03_vector;4256;;;;;
campovx_11_fuente;Asistente Propyme General AT-1;;;;;
campovx_03_vector;4257;;;;;
campovx_11_fuente;Asistente Propyme General AT-1;;;;;
campovx_03_vector;4258;;;;;
campovx_11_fuente;Asistente Propyme General AT-1;;;;;
campovx_03_vector;4259;;;;;
campovx_11_fuente;Asistente Propyme General AT-1;;;;;
campovx_03_vector;4260;;;;;
campovx_11_fuente;Asistente Propyme General AT-1;;;;;
campovx_03_vector;4261;;;;;
campovx_11_fuente;Asistente Propyme General AT-1;;;;;
campovx_03_vector;4262;;;;;
campovx_11_fuente;Asistente Propyme General AT-1;;;;;
campovx_03_vector;4263;;;;;
campovx_11_fuente;Asistente Propyme General AT-1;;;;;
campovx_03_vector;4264;;;;;
campovx_11_fuente;Asistente Propyme General AT-1;;;;;
campovx_03_vector;4265;;;;;
campovx_11_fuente;Asistente Propyme General AT-1;;;;;
campovx_03_vector;4266;;;;;
campovx_11_fuente;Asistente Propyme General AT-1;;;;;
campovx_03_vector;4267;;;;;
campovx_11_fuente;RRE Asistente Pro Pyme;;;;;
campovx_03_vector;4268;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_03_vector;4269;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_03_vector;4270;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_03_vector;4271;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_03_vector;4272;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_03_vector;4273;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_03_vector;4274;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_03_vector;4275;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_03_vector;4276;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_03_vector;4277;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_03_vector;4278;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_03_vector;4279;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_03_vector;4280;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_03_vector;4281;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_03_vector;4282;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_03_vector;4283;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_03_vector;4284;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_03_vector;4285;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_03_vector;4286;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_03_vector;4287;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_03_vector;4288;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_03_vector;4289;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_03_vector;4290;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_03_vector;4291;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_03_vector;4292;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_03_vector;4293;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_03_vector;4294;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_03_vector;4295;;;;;
campovx_11_fuente;RRE Asistente Propyme;;;;;
campovx_03_vector;4296;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4297;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4298;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4299;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4300;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4301;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4302;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4303;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4304;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4305;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4306;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4307;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4308;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4309;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4310;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4311;;;;;
campovx_11_fuente;F50;;;;;
campovx_03_vector;4312;;;;;
campovx_11_fuente;F50;;;;;
campovx_03_vector;4313;;;;;
campovx_11_fuente;F50;;;;;
campovx_03_vector;4314;;;;;
campovx_11_fuente;F50;;;;;
campovx_03_vector;4315;;;;;
campovx_11_fuente;F50;;;;;
campovx_03_vector;4316;;;;;
campovx_11_fuente;F50;;;;;
campovx_03_vector;4317;;;;;
campovx_11_fuente;F1947;;;;;
campovx_03_vector;4318;;;;;
campovx_11_fuente;F1947;;;;;
campovx_03_vector;4319;;;;;
campovx_11_fuente;F1947;;;;;
campovx_03_vector;4320;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4321;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4322;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4323;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4324;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4325;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4326;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4327;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4328;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4329;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4330;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4331;;;;;
campovx_11_fuente;"Nómina SDF: ""Monto recibido del préstamo tasa 0%""";;;;;
campovx_03_vector;4332;;;;;
campovx_11_fuente;"Nómina SDF: ""Subsidio Art. 8 Ley 21.242""";;;;;
campovx_03_vector;4333;;;;;
campovx_11_fuente;F29;;;;;
campovx_03_vector;4334;;;;;
campovx_11_fuente;F29;;;;;
campovx_03_vector;4335;;;;;
campovx_11_fuente;Cuenta Corriente Préstamo;;;;;
campovx_03_vector;4336;;;;;
campovx_11_fuente;Cuenta Corriente Préstamo;;;;;
campovx_03_vector;4337;;;;;
campovx_11_fuente;F1887;;;;;
campovx_03_vector;4338;;;;;
campovx_11_fuente;F1879;;;;;
campovx_03_vector;4339;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4340;;;;;
campovx_11_fuente;Asistente Propyme Transparente;;;;;
campovx_03_vector;4341;;;;;
campovx_11_fuente;Asistente Propyme Transparente;;;;;
campovx_03_vector;4342;;;;;
campovx_11_fuente;Asistente Propyme Transparente;;;;;
campovx_03_vector;4343;;;;;
campovx_11_fuente;Asistente Propyme Transparente;;;;;
campovx_03_vector;4344;;;;;
campovx_11_fuente;Asistente Propyme Transparente;;;;;
campovx_03_vector;4345;;;;;
campovx_11_fuente;Asistente Propyme Transparente;;;;;
campovx_03_vector;4346;;;;;
campovx_11_fuente;Asistente Propyme Transparente;;;;;
campovx_03_vector;4347;;;;;
campovx_11_fuente;Asistente Propyme Transparente;;;;;
campovx_03_vector;4348;;;;;
campovx_11_fuente;Asistente Propyme Transparente;;;;;
campovx_03_vector;4349;;;;;
campovx_11_fuente;Asistente Propyme Transparente;;;;;
campovx_03_vector;4350;;;;;
campovx_11_fuente;Asistente Propyme (14 D N°3) AT-1;;;;;
campovx_03_vector;4351;;;;;
campovx_11_fuente;Asistente Propyme (14 D N°3) AT-1;;;;;
campovx_03_vector;4352;;;;;
campovx_11_fuente;Asistente Propyme (14 D N°3) AT-1;;;;;
campovx_03_vector;4353;;;;;
campovx_11_fuente;Asistente Propyme (14 D N°3) AT-1;;;;;
campovx_03_vector;4354;;;;;
campovx_11_fuente;Asistente Propyme (14 D N°3) AT-1;;;;;
campovx_03_vector;4355;;;;;
campovx_11_fuente;Asistente Propyme (14 D N°3) AT-1;;;;;
campovx_03_vector;4356;;;;;
campovx_11_fuente;Asistente Propyme (14 D N°3) AT-1;;;;;
campovx_03_vector;4357;;;;;
campovx_11_fuente;Asistente Propyme (14 D N°3) AT-1;;;;;
campovx_03_vector;4358;;;;;
campovx_11_fuente;Asistente Propyme (14 D N°3) AT-1;;;;;
campovx_03_vector;4359;;;;;
campovx_11_fuente;Asistente Propyme (14 D N°3) AT-1;;;;;
campovx_03_vector;4360;;;;;
campovx_11_fuente;Asistente Propyme (14 D N°3) AT-1;;;;;
campovx_03_vector;4361;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4362;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4363;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4364;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4365;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4366;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4367;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4368;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4369;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4370;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4371;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4372;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4373;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4374;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4375;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4376;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4377;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4378;;;;;
campovx_11_fuente;CVC;;;;;
campovx_03_vector;4379;;;;;
campovx_11_fuente;CVC;;;;;
campovx_03_vector;4380;;;;;
campovx_11_fuente;Nómina cuenta corriente préstamo solidario;;;;;
campovx_03_vector;4381;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4382;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4383;;;;;
campovx_11_fuente;Nómina Bono Alivio MYPEs;;;;;
campovx_03_vector;4384;;;;;
campovx_11_fuente;Nómina Bono Adicional IVA;;;;;
campovx_03_vector;4385;;;;;
campovx_11_fuente;Nómina Bono para Pago de Cotizaciones IVA;;;;;
campovx_03_vector;4386;;;;;
campovx_11_fuente;Nómina Préstamo para Pago de Cotizaciones IVA;;;;;
campovx_03_vector;4387;;;;;
campovx_11_fuente;CVC;;;;;
campovx_03_vector;4388;;;;;
campovx_11_fuente;CVC;;;;;
campovx_03_vector;4389;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;4390;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;4391;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;4392;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;4393;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;4394;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;4395;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;4396;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;4397;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;4398;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;4399;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;4400;;;;;
campovx_11_fuente;F1948;;;;;
campovx_03_vector;4401;;;;;
campovx_11_fuente;CVC;;;;;
campovx_03_vector;4402;;;;;
campovx_11_fuente;CVC;;;;;
campovx_03_vector;4403;;;;;
campovx_11_fuente;CVC;;;;;
campovx_03_vector;4404;;;;;
campovx_11_fuente;Nómina cuenta corriente préstamo solidario;;;;;
campovx_03_vector;4405;;;;;
campovx_11_fuente;Cuenta Corriente Prestamo;;;;;
campovx_03_vector;4406;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4407;;;;;
campovx_11_fuente;Nómina prestamo solidario dependiente;;;;;
campovx_03_vector;4408;;;;;
campovx_11_fuente;Nómina prestamo solidario independiente;;;;;
campovx_03_vector;4409;;;;;
campovx_11_fuente;F1811;F1839;F1871;F1896;F1913;F1933
campovx_03_vector;4410;;;;;
campovx_11_fuente;Nómina préstamo solidario empresario individual;;;;;
campovx_03_vector;4411;;;;;
campovx_11_fuente;Nómina cuenta corriente préstamo solidario;;;;;
campovx_03_vector;4412;;;;;
campovx_11_fuente;F1887;;;;;
campovx_03_vector;4413;;;;;
campovx_11_fuente;F22 AT 2018;;;;;
campovx_03_vector;4414;;;;;
campovx_11_fuente;F22 AT 2018;;;;;
campovx_03_vector;4415;;;;;
campovx_11_fuente;F22 AT 2018;;;;;
campovx_03_vector;4416;;;;;
campovx_11_fuente;F22 AT 2019;;;;;
campovx_03_vector;4417;;;;;
campovx_11_fuente;F22 AT 2019;;;;;
campovx_03_vector;4418;;;;;
campovx_11_fuente;F22 AT 2019;;;;;
campovx_03_vector;4419;;;;;
campovx_11_fuente;F22 AT 2020;;;;;
campovx_03_vector;4420;;;;;
campovx_11_fuente;F22 AT 2020;;;;;
campovx_03_vector;4421;;;;;
campovx_11_fuente;F22 AT 2020;;;;;
campovx_03_vector;4422;;;;;
campovx_11_fuente;F22 AT 2021;;;;;
campovx_03_vector;4423;;;;;
campovx_11_fuente;F22 AT 2021;;;;;
campovx_03_vector;4424;;;;;
campovx_11_fuente;F22 AT 2021;;;;;
campovx_03_vector;4425;;;;;
campovx_11_fuente;F22 AT 2022;;;;;
campovx_03_vector;4426;;;;;
campovx_11_fuente;F22 AT 2022;;;;;
campovx_03_vector;4427;;;;;
campovx_11_fuente;F22 AT 2022;;;;;
campovx_03_vector;4428;;;;;
campovx_11_fuente;Nómina SDF;;;;;
campovx_03_vector;4429;;;;;
campovx_11_fuente;Avaluaciones;Nomina de sobretasa;;;;
campovx_03_vector;4430;;;;;
campovx_11_fuente;Nómina SDF:;;;;;
campovx_03_vector;4431;;;;;
campovx_11_fuente;Nómina SDF: Liberados de Observación A67;;;;;
campovx_03_vector;4432;;;;;
campovx_11_fuente;Sin datos;;;;;
campovx_03_vector;4433;;;;;
campovx_11_fuente;F22;;;;;
campovx_03_vector;4434;;;;;
campovx_11_fuente;f22[1785];;;;;
campovx_03_vector;4435;;;;;
campovx_11_fuente;f22[1787];;;;;
campovx_03_vector;4436;;;;;
campovx_11_fuente;f22[1789];;;;;
campovx_03_vector;4437;;;;;
campovx_11_fuente;F22[1790];;;;;
campovx_03_vector;4438;;;;;
campovx_11_fuente;f22[1791];;;;;
campovx_03_vector;4439;;;;;
campovx_11_fuente;f22[1792];;;;;
campovx_03_vector;4440;;;;;
campovx_11_fuente;f22[1795];;;;;
campovx_03_vector;4441;;;;;
campovx_11_fuente;F22;;;;;
campovx_03_vector;4443;;;;;
campovx_11_fuente;Nómina SDF: Liberados de Observación A01;;;;;
campovx_03_vector;4444;;;;;
campovx_11_fuente;Nómina SDF: Liberados de Observación A126;;;;;
campovx_03_vector;4445;;;;;
campovx_11_fuente;Nómina SDF: Liberados de Observaciones de Riesgo Específico;;;;;
campovx_03_vector;4446;;;;;
campovx_11_fuente;"Nómina SDF: ""Nómina Subsidio Sueldo Mínimo Mipymes""";;;;;
campovx_03_vector;4447;;;;;
campovx_11_fuente;F1834;;;;;
campovx_03_vector;4448;;;;;
campovx_11_fuente;F1834;;;;;
campovx_03_vector;4449;;;;;
campovx_11_fuente;Nómina Donaciones Ley 21.440;;;;;
campovx_03_vector;4450;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;4451;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;4452;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;4453;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;4454;;;;;
campovx_11_fuente;Nómina cuenta corriente préstamo solidario;;;;;
campovx_03_vector;4455;;;;;
campovx_11_fuente;F50;;;;;
campovx_03_vector;4456;;;;;
campovx_11_fuente;F50;;;;;
campovx_03_vector;4457;;;;;
campovx_11_fuente;F1953;;;;;
campovx_03_vector;4458;;;;;
campovx_11_fuente;F1953;;;;;
campovx_03_vector;4459;;;;;
campovx_11_fuente;F1953;;;;;
campovx_03_vector;4460;;;;;
campovx_11_fuente;Nómina cuenta corriente préstamo solidario;;;;;
campovx_03_vector;4461;;;;;
campovx_11_fuente;F22[1801];;;;;
campovx_03_vector;4462;;;;;
campovx_11_fuente;F1946;;;;;
campovx_03_vector;4463;;;;;
campovx_11_fuente;Cuenta corriente;;;;;
campovx_03_vector;4464;;;;;
campovx_11_fuente;F22;;;;;
campovx_03_vector;4465;;;;;
campovx_11_fuente;F50;;;;;
campovx_03_vector;4466;;;;;
campovx_11_fuente;F50;;;;;
campovx_03_vector;4467;;;;;
campovx_11_fuente;F22[1803];;;;;
campovx_03_vector;4468;;;;;
campovx_11_fuente;F22[1842];;;;;
campovx_03_vector;4469;;;;;
campovx_11_fuente;F22[1840];;;;;
campovx_03_vector;4470;;;;;
campovx_11_fuente;SENCE;;;;;
campovx_03_vector;4471;;;;;
campovx_11_fuente;SENCE;;;;;
campovx_03_vector;4472;;;;;
campovx_11_fuente;F1879;;;;;
campovx_03_vector;4473;;;;;
campovx_11_fuente;Nómina Dpto Sistemas;;;;;
campovx_03_vector;4474;;;;;
campovx_11_fuente;Nómina Dpto Sistemas;;;;;
campovx_03_vector;4475;;;;;
campovx_11_fuente;F50;;;;;
campovx_03_vector;4476;;;;;
campovx_11_fuente;F1891;;;;;
campovx_03_vector;4477;;;;;
campovx_11_fuente;F1891;;;;;
campovx_03_vector;4478;;;;;
campovx_11_fuente;F1891;;;;;
campovx_03_vector;4479;;;;;
campovx_11_fuente;F1891;;;;;
campovx_03_vector;4480;;;;;
campovx_11_fuente;F1891;;;;;
campovx_03_vector;4481;;;;;
campovx_11_fuente;F1891;;;;;
campovx_03_vector;4482;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;4483;;;;;
campovx_11_fuente;Nóminas Riesgo de Fraude;;;;;
campovx_03_vector;4484;;;;;
campovx_11_fuente;Sin datos;;;;;
campovx_03_vector;4485;;;;;
campovx_11_fuente;F22 AT 2023;;;;;
campovx_03_vector;4486;;;;;
campovx_11_fuente;F22 AT 2023;;;;;
campovx_03_vector;4487;;;;;
campovx_11_fuente;F22 AT 2023;;;;;
campovx_03_vector;4488;;;;;
campovx_11_fuente;F1891;;;;;
campovx_03_vector;4489;;;;;
campovx_11_fuente;F1946;;;;;
campovx_03_vector;4490;;;;;
campovx_11_fuente;F22, CVC;;;;;
campovx_03_vector;4491;;;;;
campovx_11_fuente;CVC;;;;;
campovx_03_vector;4492;;;;;
campovx_11_fuente;CVC;;;;;
campovx_03_vector;4493;;;;;
campovx_11_fuente;Nómina cuenta corriente préstamo solidario;;;;;
campovx_03_vector;4494;;;;;
campovx_11_fuente;"Nómina SDF: ""Monto recibido del préstamo solidario rentas vitalicias""";;;;;
campovx_03_vector;4495;;;;;
campovx_11_fuente;Nómina Presencia Bursátil de Acciones en Bolsa (ACCIONES.DAT);F1891;;;;
campovx_03_vector;4496;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_03_vector;4497;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;4498;;;;;
campovx_11_fuente;F1922;;;;;
campovx_03_vector;4499;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_03_vector;4500;;;;;
campovx_11_fuente;Vector Renta;;;;;
campovx_03_vector;4501;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4502;;;;;
campovx_11_fuente;Cuenta Corriente Préstamo;;;;;
campovx_03_vector;4503;;;;;
campovx_11_fuente;Cuenta Corriente Préstamo;;;;;
campovx_03_vector;4505;;;;;
campovx_11_fuente;Cuenta Corriente Préstamo;;;;;
campovx_03_vector;4506;;;;;
campovx_11_fuente;Cuenta Corriente Préstamo;;;;;
campovx_03_vector;4507;;;;;
campovx_11_fuente;"Nómina SDF. ""Contribuyentes sin propuesta F22""";;;;;
campovx_03_vector;4508;;;;;
campovx_11_fuente;Nómina SDF;;;;;
campovx_03_vector;4509;;;;;
campovx_11_fuente;RIAC;F22Sociedad;;;;
campovx_03_vector;4510;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4511;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4512;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4513;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4514;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4515;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4516;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4517;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4518;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4519;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4520;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4521;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4522;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4523;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4524;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4525;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4526;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4527;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4528;;;;;
campovx_11_fuente;F22 AT-1;;;;;
campovx_03_vector;4529;;;;;
campovx_11_fuente;F22 Propuesta de Renta Big Data;;;;;
campovx_03_vector;4530;;;;;
campovx_11_fuente;F22 Propuesta de Renta Big Data;;;;;
campovx_03_vector;4531;;;;;
campovx_11_fuente;CVC;Vector Renta;;;;
campovx_03_vector;4532;;;;;
campovx_11_fuente;BHE;;;;;
campovx_03_vector;4533;;;;;
campovx_11_fuente;CVC;;;;;
campovx_03_vector;4534;;;;;
campovx_11_fuente;F29, F29bis;;;;;
campovx_03_vector;4535;;;;;
campovx_11_fuente;F29bis;;;;;
campovx_03_vector;4536;;;;;
campovx_11_fuente;F29bis;;;;;
campovx_03_vector;4537;;;;;
campovx_11_fuente;F29, F29Bis;;;;;
campovx_03_vector;4538;;;;;
campovx_11_fuente;F1835;;;;;
campovx_03_vector;4539;;;;;
campovx_11_fuente;F2890;;;;;
campovx_03_vector;4540;;;;;
campovx_11_fuente;F1944;;;;;
campovx_03_vector;4541;;;;;
campovx_11_fuente;CVC;;;;;
campovx_03_vector;4542;;;;;
campovx_11_fuente;CVC;;;;;
campovx_03_vector;4543;;;;;
campovx_11_fuente;F1938 AT 2020;;;;;
campovx_03_vector;4544;;;;;
campovx_11_fuente;F1953;F22;;;;
campovx_03_vector;4545;;;;;
campovx_11_fuente;F1953;;;;;
campovx_03_vector;4546;;;;;
campovx_11_fuente;F1953;;;;;
campovx_03_vector;4547;;;;;
campovx_11_fuente;F1879;;;;;
campovx_03_vector;4548;;;;;
campovx_11_fuente;F1879;;;;;
campovx_03_vector;4549;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_03_vector;4550;;;;;
campovx_11_fuente;Validaciones DDJJ;;;;;
campovx_03_vector;4551;;;;;
campovx_11_fuente;F1887;Validaciones DDJJ;;;;
campovx_03_vector;4552;;;;;
campovx_11_fuente;F1879;Validaciones DDJJ;;;;
campovx_03_vector;4553;;;;;
campovx_11_fuente;F1879;Validaciones DDJJ;Vector RentaRut2;;;
campovx_03_vector;4554;;;;;
campovx_11_fuente;F1887;Validaciones DDJJ;Vector RentaRut2;;;
campovx_03_vector;4555;;;;;
campovx_11_fuente;F1929;;;;;
campovx_03_vector;4556;;;;;
campovx_11_fuente;F1929;;;;;
campovx_03_vector;4557;;;;;
campovx_11_fuente;F3280;;;;;
campovx_03_vector;4558;;;;;
campovx_11_fuente;F29: SIN FILTROS Considerar todos los F29 presentados por el contribuyente, sin validar las anotaciones vigentes o el pago de los giros.;;;;;
campovx_03_vector;4559;;;;;
campovx_11_fuente;F1957;;;;;
campovx_03_vector;4560;;;;;
campovx_11_fuente;F1957;;;;;
campovx_03_vector;4561;;;;;
campovx_11_fuente;RCV: Registro de compras y ventas;;;;;
campovx_03_vector;4562;;;;;
campovx_11_fuente;DJ 1955;Nomina de ficha personas de altos patrimonio;;;;
campovx_03_vector;4563;;;;;
campovx_11_fuente;Vector Renta;F22 propuesta Big data;;;;
campovx_03_vector;4564;;;;;
campovx_11_fuente;Vector Renta;F22;;;;
campovx_03_vector;4565;;;;;
campovx_11_fuente;F1898 - F1957;;;;;
campovx_03_vector;4566;;;;;
campovx_11_fuente;F1898 - F1957;;;;;
campovx_03_vector;4567;;;;;
campovx_11_fuente;Cuenta corriente;;;;;
campovx_03_vector;4568;;;;;
campovx_11_fuente;F22;;;;;
campovx_03_vector;4569;;;;;
